id,sent,expected,tokens,logprobs,critical_token_idx,continuation_prob,type
6_rat_failed_failed_sref,Carla failed to get a pet rat and Linda failed to get a pet rat as well. The rat is very noisy at night.,0,Car|la| failed| to| get| a| pet| rat| and| Linda| failed| to| get| a| pet| rat| as| well|.| The| rat| is| very| noisy| at| night|.,"[-8.21658, -11.054797, -0.4906405, -3.2227416, -1.9452304, -8.142306, -4.4526634, -2.9710104, -10.268383, -1.7092385, -0.049678262, -0.21094246, -0.2551528, -0.9571433, -3.243486, -4.2751102, -0.16784781, -0.69425863, -3.6270344, -2.7712665, -2.5594702, -4.3202534, -5.98749, -4.2915444, -0.33669695, -1.617188]",-1,0.19845597338589355,failed_failed_sref
6_rat_failed_failed_pref,Carla failed to get a pet rat and Linda failed to get a pet rat as well. The rats are very noisy at night.,0,Car|la| failed| to| get| a| pet| rat| and| Linda| failed| to| get| a| pet| rat| as| well|.| The| rats| are| very| noisy| at| night|.,"[-8.21658, -11.054797, -0.4906405, -3.2227416, -1.9452304, -8.142306, -4.4526634, -2.9710104, -10.268383, -1.7092385, -0.049678262, -0.21094246, -0.2551528, -0.9571433, -3.243486, -4.2751102, -0.16784781, -0.69425863, -3.6270344, -2.6935039, -1.9604584, -3.7032533, -4.9615164, -3.9307008, -0.31999213, -1.6014918]",-1,0.2015955533144815,failed_failed_pref
6_rat_failed_failed_nonref,Carla failed to get a pet rat and Linda failed to get a pet rat as well. It's not a big deal.,-1,Car|la| failed| to| get| a| pet| rat| and| Linda| failed| to| get| a| pet| rat| as| well|.| It|'s| not| a| big| deal|.,"[-8.21658, -11.054797, -0.4906405, -3.2227416, -1.9452304, -8.142306, -4.4526634, -2.9710104, -10.268383, -1.7092385, -0.049678262, -0.21094246, -0.2551528, -0.9571433, -3.243486, -4.2751102, -0.16784781, -0.69425863, -4.162839, -1.0990266, -2.7341075, -2.1330173, -1.8452741, -0.32594538, -1.1791155]",-1,0.3075506468791328,failed_failed_nonref
7_beer_affirmative_negation_sref,Sam ordered a beer at the bar but Kate didn't order a beer at the bar. The beer was warm.,1,Sam| ordered| a| beer| at| the| bar| but| Kate| didn|'t| order| a| beer| at| the| bar|.| The| beer| was| warm|.,"[-11.454462, -1.6877193, -3.539717, -3.7885804, -0.3474133, -0.32530603, -4.913773, -9.083028, -3.5305116, -1.025928, -3.997385, -1.8820529, -0.7725431, -4.12579, -0.31296954, -0.018492537, -0.7906122, -3.8655157, -4.0235343, -0.9838523, -6.126072, -1.4528502]",-1,0.23390266773640292,affirmative_negation_sref
7_beer_affirmative_negation_pref,Sam ordered a beer at the bar but Kate didn't order a beer at the bar. The beers were warm.,0,Sam| ordered| a| beer| at| the| bar| but| Kate| didn|'t| order| a| beer| at| the| bar|.| The| beers| were| warm|.,"[-11.454462, -1.6877193, -3.539717, -3.7885804, -0.3474133, -0.32530603, -4.913773, -9.083028, -3.5305116, -1.025928, -3.997385, -1.8820529, -0.7725431, -4.12579, -0.31296954, -0.018492537, -0.7906122, -3.8655157, -6.6008472, -0.8850723, -6.787292, -1.6145316]",-1,0.19898385265242438,affirmative_negation_pref
7_beer_affirmative_negation_nonref,Sam ordered a beer at the bar but Kate didn't order a beer at the bar. It's not a big deal.,-1,Sam| ordered| a| beer| at| the| bar| but| Kate| didn|'t| order| a| beer| at| the| bar|.| It|'s| not| a| big| deal|.,"[-11.454462, -1.6877193, -3.539717, -3.7885804, -0.3474133, -0.32530603, -4.913773, -9.083028, -3.5305116, -1.025928, -3.997385, -1.8820529, -0.7725431, -4.12579, -0.31296954, -0.018492537, -0.7906122, -4.001708, -1.5608479, -2.1216547, -2.353413, -1.7609497, -0.40598166, -1.4007376]",-1,0.24641514108551593,affirmative_negation_nonref
7_beer_affirmative_affirmative_sref,Sam ordered a beer at the bar and Kate ordered a different beer at the bar. The beer was warm.,0,Sam| ordered| a| beer| at| the| bar| and| Kate| ordered| a| different| beer| at| the| bar|.| The| beer| was| warm|.,"[-11.454462, -1.6877193, -3.539717, -3.7885804, -0.3474133, -0.32530603, -1.3982555, -9.137953, -2.542868, -0.38175872, -8.383049, -1.0071157, -3.690706, -0.11198151, -0.1451175, -0.74904114, -2.5411255, -3.1195815, -1.3038248, -4.845715, -1.8426694]",-1,0.15839404420889772,affirmative_affirmative_sref
7_beer_affirmative_affirmative_pref,Sam ordered a beer at the bar and Kate ordered a different beer at the bar. The beers were warm.,1,Sam| ordered| a| beer| at| the| bar| and| Kate| ordered| a| different| beer| at| the| bar|.| The| beers| were| warm|.,"[-11.454462, -1.6877193, -3.539717, -3.7885804, -0.3474133, -0.32530603, -1.3982555, -9.137953, -2.542868, -0.38175872, -8.383049, -1.0071157, -3.690706, -0.11198151, -0.1451175, -0.74904114, -2.5411255, -4.3587418, -0.72553796, -5.8199525, -2.0395513]",-1,0.13008706785240512,affirmative_affirmative_pref
7_beer_affirmative_affirmative_nonref,Sam ordered a beer at the bar and Kate ordered a different beer at the bar. It's not a big deal.,-1,Sam| ordered| a| beer| at| the| bar| and| Kate| ordered| a| different| beer| at| the| bar|.| It|'s| not| a| big| deal|.,"[-11.454462, -1.6877193, -3.539717, -3.7885804, -0.3474133, -0.32530603, -1.3982555, -9.137953, -2.542868, -0.38175872, -8.383049, -1.0071157, -3.690706, -0.11198151, -0.1451175, -0.74904114, -3.8007138, -3.2903547, -2.518509, -2.1365607, -1.431359, -0.42415872, -1.4222353]",-1,0.2411743169754044,affirmative_affirmative_nonref
7_beer_negation_affirmative_sref,Sam didn't order a beer at the bar but Kate ordered a beer at the bar. The beer was warm.,1,Sam| didn|'t| order| a| beer| at| the| bar| but| Kate| ordered| a| beer| at| the| bar|.| The| beer| was| warm|.,"[-8.342298, -0.6008508, -7.4297695, -2.353691, -3.4922404, -3.9077613, -0.66122496, -0.69995207, -4.1413975, -9.368477, -2.325812, -0.87323433, -1.2051637, -2.6168346, -0.10644337, -0.06302192, -0.99725795, -3.6015549, -3.5336633, -0.91794443, -4.8847017, -1.4082192]",-1,0.24457844086150055,negation_affirmative_sref
7_beer_negation_affirmative_pref,Sam didn't order a beer at the bar but Kate ordered a beer at the bar. The beers were warm.,0,Sam| didn|'t| order| a| beer| at| the| bar| but| Kate| ordered| a| beer| at| the| bar|.| The| beers| were| warm|.,"[-8.342298, -0.6008508, -7.4297695, -2.353691, -3.4922404, -3.9077613, -0.66122496, -0.69995207, -4.1413975, -9.368477, -2.325812, -0.87323433, -1.2051637, -2.6168346, -0.10644337, -0.06302192, -0.99725795, -3.6015549, -6.306089, -0.8991415, -5.8278728, -1.5848681]",-1,0.2049748275135887,negation_affirmative_pref
7_beer_negation_affirmative_nonref,Sam didn't order a beer at the bar but Kate ordered a beer at the bar. It's not a big deal.,-1,Sam| didn|'t| order| a| beer| at| the| bar| but| Kate| ordered| a| beer| at| the| bar|.| It|'s| not| a| big| deal|.,"[-8.342298, -0.6008508, -7.4297695, -2.353691, -3.4922404, -3.9077613, -0.66122496, -0.69995207, -4.1413975, -9.368477, -2.325812, -0.87323433, -1.2051637, -2.6168346, -0.10644337, -0.06302192, -0.99725795, -3.6934834, -1.4360652, -2.1662693, -2.1042354, -1.3471705, -0.30933356, -1.2107648]",-1,0.29796930533898397,negation_affirmative_nonref
7_beer_negation_negation_sref,Sam didn't order a beer at the bar and Kate didn't order a beer at the bar either. The beer was warm.,0,Sam| didn|'t| order| a| beer| at| the| bar| and| Kate| didn|'t| order| a| beer| at| the| bar| either|.| The| beer| was| warm|.,"[-8.342298, -0.6008508, -7.4297695, -2.353691, -3.4922404, -3.9077613, -0.66122496, -0.69995207, -2.9924476, -9.081383, -2.63206, -0.010390313, -1.1843579, -0.5646891, -2.1036, -0.6157055, -0.061908856, -0.08775021, -1.9856398, -0.6639461, -3.648016, -4.287522, -1.2371935, -7.0529013, -1.793295]",-1,0.16641094125870598,negation_negation_sref
7_beer_negation_negation_pref,Sam didn't order a beer at the bar and Kate didn't order a beer at the bar either. The beers were warm.,0,Sam| didn|'t| order| a| beer| at| the| bar| and| Kate| didn|'t| order| a| beer| at| the| bar| either|.| The| beers| were| warm|.,"[-8.342298, -0.6008508, -7.4297695, -2.353691, -3.4922404, -3.9077613, -0.66122496, -0.69995207, -2.9924476, -9.081383, -2.63206, -0.010390313, -1.1843579, -0.5646891, -2.1036, -0.6157055, -0.061908856, -0.08775021, -1.9856398, -0.6639461, -3.648016, -6.1721287, -0.86124474, -7.4486837, -1.9004694]",-1,0.1494984281878966,negation_negation_pref
7_beer_negation_negation_nonref,Sam didn't order a beer at the bar and Kate didn't order a beer at the bar either. It's not a big deal.,-1,Sam| didn|'t| order| a| beer| at| the| bar| and| Kate| didn|'t| order| a| beer| at| the| bar| either|.| It|'s| not| a| big| deal|.,"[-8.342298, -0.6008508, -7.4297695, -2.353691, -3.4922404, -3.9077613, -0.66122496, -0.69995207, -2.9924476, -9.081383, -2.63206, -0.010390313, -1.1843579, -0.5646891, -2.1036, -0.6157055, -0.061908856, -0.08775021, -1.9856398, -0.6639461, -3.6294022, -1.5496118, -2.0621748, -2.612854, -1.8014338, -0.2945953, -1.0951126]",-1,0.3345019399095593,negation_negation_nonref
7_beer_know_doubt_sref,I know that Sam ordered a beer at the bar but I doubt that Kate ordered a beer at the bar. The beer was warm.,1,I| know| that| Sam| ordered| a| beer| at| the| bar| but| I| doubt| that| Kate| ordered| a| beer| at| the| bar|.| The| beer| was| warm|.,"[-3.9173858, -2.4399443, -8.998171, -11.483798, -1.6908269, -5.013893, -3.3909519, -0.7446758, -1.1034269, -3.5321665, -1.3566567, -5.4536076, -1.6693149, -10.745748, -1.9789281, -1.0523666, -0.56270075, -1.9977686, -0.07239285, -0.030415505, -0.94262385, -3.699061, -3.8658683, -1.3807353, -6.607292, -1.9527957]",-1,0.1418768714494983,know_doubt_sref
7_beer_know_doubt_pref,I know that Sam ordered a beer at the bar but I doubt that Kate ordered a beer at the bar. The beers were warm.,0,I| know| that| Sam| ordered| a| beer| at| the| bar| but| I| doubt| that| Kate| ordered| a| beer| at| the| bar|.| The| beers| were| warm|.,"[-3.9173858, -2.4399443, -8.998171, -11.483798, -1.6908269, -5.013893, -3.3909519, -0.7446758, -1.1034269, -3.5321665, -1.3566567, -5.4536076, -1.6693149, -10.745748, -1.9789281, -1.0523666, -0.56270075, -1.9977686, -0.07239285, -0.030415505, -0.94262385, -3.699061, -6.632331, -1.5590532, -6.9639964, -2.0585713]",-1,0.1276361935220616,know_doubt_pref
7_beer_know_doubt_nonref,I know that Sam ordered a beer at the bar but I doubt that Kate ordered a beer at the bar. It's not a big deal.,-1,I| know| that| Sam| ordered| a| beer| at| the| bar| but| I| doubt| that| Kate| ordered| a| beer| at| the| bar|.| It|'s| not| a| big| deal|.,"[-3.9173858, -2.4399443, -8.998171, -11.483798, -1.6908269, -5.013893, -3.3909519, -0.7446758, -1.1034269, -3.5321665, -1.3566567, -5.4536076, -1.6693149, -10.745748, -1.9789281, -1.0523666, -0.56270075, -1.9977686, -0.07239285, -0.030415505, -0.94262385, -3.4235034, -1.7219721, -2.1168492, -2.576771, -2.8460076, -0.87905383, -1.6484255]",-1,0.1923525293775506,know_doubt_nonref
7_beer_know_know_sref,I know that Sam ordered a beer at the bar and I know that Kate ordered a different beer at the bar. The beer was warm.,0,I| know| that| Sam| ordered| a| beer| at| the| bar| and| I| know| that| Kate| ordered| a| different| beer| at| the| bar|.| The| beer| was| warm|.,"[-3.9173858, -2.4399443, -8.998171, -11.483798, -1.6908269, -5.013893, -3.3909519, -0.7446758, -1.1034269, -2.103569, -2.0991488, -2.9410574, -0.6410121, -7.671259, -0.78660977, -0.34604442, -8.064245, -0.73268056, -1.9065994, -0.046634253, -0.030569976, -1.078272, -3.9741473, -3.5122724, -2.0779407, -5.4296722, -1.938162]",-1,0.14396832051968048,know_know_sref
7_beer_know_know_pref,I know that Sam ordered a beer at the bar and I know that Kate ordered a different beer at the bar. The beers were warm.,1,I| know| that| Sam| ordered| a| beer| at| the| bar| and| I| know| that| Kate| ordered| a| different| beer| at| the| bar|.| The| beers| were| warm|.,"[-3.9173858, -2.4399443, -8.998171, -11.483798, -1.6908269, -5.013893, -3.3909519, -0.7446758, -1.1034269, -2.103569, -2.0991488, -2.9410574, -0.6410121, -7.671259, -0.78660977, -0.34604442, -8.064245, -0.73268056, -1.9065994, -0.046634253, -0.030569976, -1.078272, -3.9741473, -5.381238, -1.3756053, -6.7919226, -2.0253959]",-1,0.13194159716809417,know_know_pref
7_beer_know_know_nonref,I know that Sam ordered a beer at the bar and I know that Kate ordered a different beer at the bar. It's not a big deal.,-1,I| know| that| Sam| ordered| a| beer| at| the| bar| and| I| know| that| Kate| ordered| a| different| beer| at| the| bar|.| It|'s| not| a| big| deal|.,"[-3.9173858, -2.4399443, -8.998171, -11.483798, -1.6908269, -5.013893, -3.3909519, -0.7446758, -1.1034269, -2.103569, -2.0991488, -2.9410574, -0.6410121, -7.671259, -0.78660977, -0.34604442, -8.064245, -0.73268056, -1.9065994, -0.046634253, -0.030569976, -1.078272, -3.9487395, -1.6112697, -2.09051, -2.3612704, -1.3930106, -0.17095737, -1.1449482]",-1,0.31824040221630356,know_know_nonref
7_beer_doubt_know_sref,I doubt that Sam ordered a beer at the bar but I know that Kate ordered a beer at the bar. The beer was warm.,1,I| doubt| that| Sam| ordered| a| beer| at| the| bar| but| I| know| that| Kate| ordered| a| beer| at| the| bar|.| The| beer| was| warm|.,"[-8.366251, -1.833771, -9.007577, -12.787682, -2.0948882, -4.443548, -3.1894941, -0.87875015, -1.4527118, -4.2734437, -2.130167, -3.6542568, -1.4368414, -8.401384, -1.270697, -0.5347238, -0.8724534, -1.2432374, -0.14407809, -0.051216036, -1.044824, -3.6550946, -3.8809602, -0.875199, -5.0070734, -1.9712545]",-1,0.13928201727958114,doubt_know_sref
7_beer_doubt_know_pref,I doubt that Sam ordered a beer at the bar but I know that Kate ordered a beer at the bar. The beers were warm.,0,I| doubt| that| Sam| ordered| a| beer| at| the| bar| but| I| know| that| Kate| ordered| a| beer| at| the| bar|.| The| beers| were| warm|.,"[-8.366251, -1.833771, -9.007577, -12.787682, -2.0948882, -4.443548, -3.1894941, -0.87875015, -1.4527118, -4.2734437, -2.130167, -3.6542568, -1.4368414, -8.401384, -1.270697, -0.5347238, -0.8724534, -1.2432374, -0.14407809, -0.051216036, -1.044824, -3.6550946, -6.6487703, -1.1315489, -5.891856, -2.1624017]",-1,0.11504847703579281,doubt_know_pref
7_beer_doubt_know_nonref,I doubt that Sam ordered a beer at the bar but I know that Kate ordered a beer at the bar. It's not a big deal.,-1,I| doubt| that| Sam| ordered| a| beer| at| the| bar| but| I| know| that| Kate| ordered| a| beer| at| the| bar|.| It|'s| not| a| big| deal|.,"[-8.366251, -1.833771, -9.007577, -12.787682, -2.0948882, -4.443548, -3.1894941, -0.87875015, -1.4527118, -4.2734437, -2.130167, -3.6542568, -1.4368414, -8.401384, -1.270697, -0.5347238, -0.8724534, -1.2432374, -0.14407809, -0.051216036, -1.044824, -3.4104857, -2.1542883, -2.1096504, -2.073648, -1.6179407, -0.36356956, -1.380517]",-1,0.2514485205641211,doubt_know_nonref
7_beer_doubt_doubt_sref,I doubt that Sam ordered a beer at the bar and I doubt that Kate ordered a beer at the bar as well. The beer was warm.,0,I| doubt| that| Sam| ordered| a| beer| at| the| bar| and| I| doubt| that| Kate| ordered| a| beer| at| the| bar| as| well|.| The| beer| was| warm|.,"[-8.366251, -1.833771, -9.007577, -12.787682, -2.0948882, -4.443548, -3.1894941, -0.87875015, -1.4527118, -2.835843, -3.5663006, -1.0212644, -0.4697385, -8.124052, -0.8408499, -0.39243835, -1.0196886, -0.569719, -0.050100606, -0.032892976, -4.227438, -0.20608202, -0.59548473, -3.4410467, -3.839952, -1.5376335, -7.553581, -2.163962]",-1,0.11486910686909967,doubt_doubt_sref
7_beer_doubt_doubt_pref,I doubt that Sam ordered a beer at the bar and I doubt that Kate ordered a beer at the bar as well. The beers were warm.,0,I| doubt| that| Sam| ordered| a| beer| at| the| bar| and| I| doubt| that| Kate| ordered| a| beer| at| the| bar| as| well|.| The| beers| were| warm|.,"[-8.366251, -1.833771, -9.007577, -12.787682, -2.0948882, -4.443548, -3.1894941, -0.87875015, -1.4527118, -2.835843, -3.5663006, -1.0212644, -0.4697385, -8.124052, -0.8408499, -0.39243835, -1.0196886, -0.569719, -0.050100606, -0.032892976, -4.227438, -0.20608202, -0.59548473, -3.4410467, -6.2748137, -1.5553839, -8.02694, -2.2140832]",-1,0.10925363207732716,doubt_doubt_pref
7_beer_doubt_doubt_nonref,I doubt that Sam ordered a beer at the bar and I doubt that Kate ordered a beer at the bar as well. It's not a big deal.,-1,I| doubt| that| Sam| ordered| a| beer| at| the| bar| and| I| doubt| that| Kate| ordered| a| beer| at| the| bar| as| well|.| It|'s| not| a| big| deal|.,"[-8.366251, -1.833771, -9.007577, -12.787682, -2.0948882, -4.443548, -3.1894941, -0.87875015, -1.4527118, -2.835843, -3.5663006, -1.0212644, -0.4697385, -8.124052, -0.8408499, -0.39243835, -1.0196886, -0.569719, -0.050100606, -0.032892976, -4.227438, -0.20608202, -0.59548473, -3.333807, -1.7807714, -2.4308217, -2.5791085, -2.5739136, -0.7372945, -1.5641655]",-1,0.20926256994395862,doubt_doubt_nonref
7_beer_managed_failed_sref,Sam managed to order a beer at the bar but Kate failed to order a beer at the bar. The beer was warm.,1,Sam| managed| to| order| a| beer| at| the| bar| but| Kate| failed| to| order| a| beer| at| the| bar|.| The| beer| was| warm|.,"[-11.312131, -0.28070742, -8.323401, -1.4283644, -3.9789996, -3.0906763, -0.5064127, -0.4723755, -3.8674839, -10.154172, -6.7936125, -0.2703191, -3.3036668, -1.2453668, -1.8337727, -2.0663953, -0.1308674, -0.09039905, -0.9628181, -3.0636964, -3.982974, -1.1886785, -6.9457283, -1.7565043]",-1,0.1726473334665725,managed_failed_sref
7_beer_managed_failed_pref,Sam managed to order a beer at the bar but Kate failed to order a beer at the bar. The beers were warm.,0,Sam| managed| to| order| a| beer| at| the| bar| but| Kate| failed| to| order| a| beer| at| the| bar|.| The| beers| were| warm|.,"[-11.312131, -0.28070742, -8.323401, -1.4283644, -3.9789996, -3.0906763, -0.5064127, -0.4723755, -3.8674839, -10.154172, -6.7936125, -0.2703191, -3.3036668, -1.2453668, -1.8337727, -2.0663953, -0.1308674, -0.09039905, -0.9628181, -3.0636964, -6.531531, -0.98467296, -7.5227504, -1.9896752]",-1,0.13673983133083395,managed_failed_pref
7_beer_managed_failed_nonref,Sam managed to order a beer at the bar but Kate failed to order a beer at the bar. It's not a big deal.,-1,Sam| managed| to| order| a| beer| at| the| bar| but| Kate| failed| to| order| a| beer| at| the| bar|.| It|'s| not| a| big| deal|.,"[-11.312131, -0.28070742, -8.323401, -1.4283644, -3.9789996, -3.0906763, -0.5064127, -0.4723755, -3.8674839, -10.154172, -6.7936125, -0.2703191, -3.3036668, -1.2453668, -1.8337727, -2.0663953, -0.1308674, -0.09039905, -0.9628181, -3.8444552, -2.794351, -2.1430206, -2.246863, -1.3003806, -0.29545105, -2.2354798]",-1,0.10694080734246585,managed_failed_nonref
